username,services,freq
dewayne_saucier,"[6, 34, 80]",2
tera_street,[30],2
leo_elston,"[40, 80, 34]",2
brandi_calhoun,"[3, 80]",2
harriette_worley,[34],2
zachariah_sweat,[40],3
arron_oleary,[4],1
austin_judkins,[30],2
willa_dickey,"[30, 38, 28]",2
fermin_kidwell,[34],3
katharine_nickel,[24],1
ellsworth_jordan,"[15, 20]",1
boyce_fishman,[12],2
jordan_starling,[34],2
nina_fry,"[30, 28]",2
shelia_monaco,"[30, 80]",1
ezequiel_block,"[80, 1]",3
laura_ackley,[34],1
lacy_chisholm,[34],3
lavonne_reuter,"[28, 6]",1
kristal_deberry,"[36, 80]",1
taylor_freitas,"[24, 80, 30]",2
rowena_haddad,[28],2
jonah_nava,"[30, 34]",1
danny_huff,[8],2
hobert_holcomb,"[40, 80]",3
romona_guinn,"[12, 34]",3
jamel_barr,"[34, 15, 1]",2
imelda_tillman,"[80, 34, 30]",1
virgil_spangler,[34],3
tami_key,"[37, 80]",1
reinaldo_mabe,[62],1
lowell_girard,"[80, 12]",1
eugene_ashe,"[80, 34]",3
cathy_herman,"[8, 34]",1
sidney_will,[4],1
denis_paz,"[20, 34]",3
kayla_schaeffer,[34],2
rashad_quezada,[30],1
helen_soriano,[80],2
gregg_haro,[15],1
kasey_rockwell,"[80, 34]",2
mona_hebert,[34],3
sharon_holloman,[62],3
asia_lutz,[80],2
chance_yee,[80],1
essie_moon,[38],2
cesar_lundberg,"[30, 34]",1
anissa_holt,"[34, 80]",3
fausto_blanchard,"[53, 30, 34]",1
jame_surratt,"[36, 30]",3
roxanna_penny,"[30, 80]",1
consuelo_gable,[34],2
joan_oliva,"[37, 24]",3
abbie_joe,"[30, 8]",2
garfield_osteen,"[15, 30, 34]",2
may_mccallum,"[80, 21]",2
harland_griffin,[34],1
tania_dozier,"[34, 37]",2
krystle_mcmillian,[80],3
keith_bey,[38],2
cassie_alexander,"[36, 30]",1
veronica_freeland,[20],2
ross_meier,[34],2
tracey_cruse,"[80, 34]",1
tonya_sperry,"[34, 30]",2
lottie_mohr,"[80, 24]",2
winifred_lindstrom,[80],2
sherrie_hammer,"[37, 80, 38]",1
julianna_olvera,[80],1
shannon_montague,[34],3
gregory_cass,"[34, 30]",1
rena_fennell,[34],3
ian_foret,"[80, 30]",2
martina_fajardo,"[15, 34]",2
reba_yost,"[80, 34]",1
maya_hall,"[24, 37, 80]",1
debbie_race,[34],1
fredrick_strauss,[37],3
laverne_valentin,[34],2
gertie_judkins,"[34, 30, 38]",2
martin_mcleod,[34],3
miquel_connor,[30],1
jere_furlong,"[34, 37]",2
lou_ocampo,[34],3
lina_fahey,"[34, 36]",1
winifred_culbertson,"[6, 28, 37]",2
alfonso_power,[80],2
porter_milam,"[34, 30, 80]",1
lorine_langston,[34],2
dianne_reitz,[12],1
marcus_holly,"[30, 80]",1
tommie_bagley,"[28, 34, 37]",1
jospeh_herzog,[34],1
nicki_wade,"[30, 34]",2
lora_cota,"[34, 80]",2
mariann_key,"[34, 30]",2
jacquelyn_kolb,"[34, 80]",1
sun_evans,"[28, 34, 80]",1
elia_creel,"[34, 37]",1
marylou_howe,[34],2
allison_fannin,"[30, 80]",1
erick_whitson,"[34, 30]",1
andre_stock,[38],2
taryn_stratton,[34],2
alpha_schoonover,"[34, 6]",1
von_nielson,[20],3
kellie_linton,"[34, 8]",3
jules_ballard,[34],2
buford_dexter,[34],2
michale_shepard,[34],2
williams_mullis,"[30, 12, 34, 80]",2
merle_brockman,[30],1
tiara_brannon,"[15, 80, 34, 37]",1
noelle_quarles,[34],1
jesse_willson,[34],1
william_hunt,"[38, 30]",2
emmanuel_barbee,"[34, 1]",1
wesley_perales,"[34, 20]",3
bertie_branham,[34],2
sterling_scruggs,"[24, 38, 34]",2
shameka_neill,[36],3
madeline_brumfield,"[37, 36, 80]",2
meredith_greene,[],2
tiffani_keith,[37],2
clement_simms,"[28, 80, 34]",2
edmundo_peterman,[36],1
flor_rhyne,"[36, 30]",1
carmela_delarosa,"[34, 30]",2
janette_saldivar,"[34, 8]",2
adelaida_hand,"[30, 8]",2
janette_maynard,"[37, 28]",1
lenard_chadwick,[15],1
soon_huddleston,"[37, 34]",3
tillie_chilton,[37],1
gene_jacobsen,"[30, 34, 37]",2
granville_gage,[21],1
seth_hardaway,"[20, 54]",2
marnie_ashworth,"[15, 80]",3
estella_sanches,"[37, 80]",2
laureen_cowles,"[80, 34, 38]",2
holli_custer,"[15, 80]",1
ralph_cornell,[34],2
dante_yates,[62],2
josefina_boggs,"[6, 34]",3
terrance_sandlin,[34],1
hosea_shell,"[34, 80, 30]",2
mario_mejia,[20],3
lavern_moseley,[34],3
leola_dailey,"[34, 20]",2
scarlett_spann,"[80, 34, 54]",2
chance_grogan,"[53, 36]",1
benito_orourke,[80],2
rae_christenson,"[80, 34]",1
donn_monk,[80],2
chas_meyers,"[30, 34]",1
raleigh_ricketts,[34],2
laura_mason,"[34, 15, 30]",1
kristie_carey,[30],3
toby_gandy,"[12, 34]",3
arden_tibbs,[34],3
lula_andrews,"[37, 80, 34]",1
dawna_ivey,[20],3
phoebe_jewell,"[34, 37]",3
keneth_wilson,"[28, 30, 20]",1
jillian_dang,"[30, 24, 80]",1
carmella_alves,[3],2
bret_halverson,"[80, 28, 37]",3
van_moultrie,"[8, 80]",2
aldo_skinner,"[28, 34]",3
tristan_machado,"[37, 15, 80]",2
gustavo_sheets,"[34, 30]",1
clarice_barbee,"[30, 34, 80]",3
lina_pearsall,[34],3
olga_villasenor,[80],1
travis_barrios,[24],3
dottie_goodrich,"[34, 37]",2
sue_rhoden,"[12, 34]",2
oralia_brandt,"[80, 34]",1
amalia_mast,"[80, 4]",1
beverley_mccoy,"[28, 6]",1
alexander_browder,"[30, 37]",2
tillie_kilpatrick,"[30, 80, 24]",1
maura_tisdale,[20],2
lino_marquez,[62],2
reyna_colson,[38],1
cari_whitson,[30],3
marlon_braxton,"[34, 80]",2
carson_simmons,[80],1
della_fannin,"[34, 4, 80]",1
wilford_koontz,[4],2
stephenie_kruger,"[30, 34, 80]",2
major_macpherson,"[34, 30, 37]",2
owen_loftis,[3],3
theron_surratt,[34],3
carrol_sasser,"[36, 37]",1
carlotta_weinstein,[15],3
gertie_woodson,"[20, 34]",2
kip_penny,[36],2
steve_cosby,[34],3
boyce_tiller,"[12, 34]",1
breanna_marra,[28],2
randal_ledoux,"[37, 28]",3
miranda_morley,[80],2
gillian_oswalt,[37],2
michal_jackman,[24],3
margret_madigan,"[24, 21]",2
marcellus_dupree,[34],2
dylan_hoke,"[80, 24]",2
monique_gilliland,[80],3
cari_vu,[80],3
beau_bright,"[34, 20]",2
jody_sawyers,"[37, 34]",2
theda_milliken,[40],1
reba_clemons,"[37, 3, 34, 20]",2
lance_forsythe,"[80, 34]",1
inez_rayburn,[37],2
raymon_coffey,"[30, 34]",2
carmen_stonge,[34],2
hannah_borders,"[34, 38, 15]",2
jaime_coffman,"[30, 80]",2
tyra_conners,"[34, 36]",3
erin_marcus,[80],1
marvin_vaughan,[20],1
mitch_troutman,"[34, 30]",2
roxie_kent,[34],2
reva_eckert,[34],3
bonita_bays,[37],3
latonya_anaya,"[6, 30]",2
monica_brim,"[34, 4, 30]",2
corrine_akins,"[37, 6]",2
norman_brennan,[34],2
sharron_shoemaker,"[34, 80]",1
luis_steele,[80],3
jaclyn_hitchcock,[37],2
rafaela_fortenberry,[34],3
eldon_mayes,[80],3
selma_guido,[30],2
alva_santoro,"[30, 80, 36]",1
emile_marquardt,"[80, 40, 4]",2
claudette_seay,"[80, 34]",3
ethan_tafoya,"[80, 34]",3
werner_vinson,"[30, 80]",1
mack_guthrie,"[80, 34]",3
aurelia_pointer,"[28, 6]",1
randal_reyna,[3],3
huey_sterling,"[80, 36]",1
arron_mcmahon,"[30, 37]",2
brent_ho,"[8, 34]",2
cassandra_raines,"[80, 34]",1
minh_mansfield,[30],2
cherie_haynes,"[34, 80]",2
virgil_coppola,"[38, 34]",1
ruth_summerlin,[15],3
anthony_whyte,"[34, 12]",2
lily_east,[40],3
shauna_sigler,[34],1
verna_lankford,[80],2
earlene_nielson,[34],1
mavis_barlow,"[28, 12]",2
carter_hanks,[37],3
michell_newkirk,"[3, 80, 30]",3
millard_covert,"[30, 37, 34]",1
florentino_stott,"[30, 34]",1
octavio_suarez,[36],2
guy_metzger,"[80, 34]",2
sherrie_lafleur,[30],3
debrah_tong,"[37, 20, 80]",1
bethany_numbers,[34],2
mathew_tackett,"[34, 30, 12]",3
andria_houston,"[12, 34]",3
brook_russo,"[30, 34]",1
thurman_joseph,"[30, 34, 28]",1
fabiola_serna,"[80, 34]",1
abel_click,[30],2
letha_stillman,"[37, 34, 38]",2
phoebe_golden,[30],3
isiah_robey,"[34, 54, 24]",1
janeen_dillard,"[30, 34]",1
kasey_whittington,[80],1
stuart_speed,"[20, 34, 80]",1
beryl_logan,[34],1
donny_skidmore,[80],2
jorge_iverson,[1],1
luther_burkett,"[30, 28]",2
kendall_osborne,[80],1
hallie_jett,[28],2
saundra_mullen,[30],2
daniela_crow,[37],2
romeo_kersey,[34],1
olen_north,"[30, 21, 34]",3
carter_passmore,"[80, 36]",1
raleigh_booth,[34],2
lino_lindsay,[30],3
cindi_ledesma,"[37, 80, 15]",1
britney_roth,[20],3
kristopher_spencer,"[36, 34]",2
maxine_sebastian,[30],2
chase_mims,"[53, 34]",3
foster_feeney,"[34, 15]",1
numbers_squires,"[34, 36]",1
heath_maldonado,"[34, 80]",1
lillie_ortega,[34],3
alejandro_jordan,[30],1
carson_metzger,"[6, 40]",3
louella_mcnabb,[30],1
dante_travers,"[34, 37]",1
jeannie_gonsalves,"[80, 37]",2
brian_mckenzie,[34],2
brant_peace,"[80, 24]",1
chi_whittle,"[80, 37]",3
irene_knudsen,[30],2
samantha_adkins,"[30, 34]",1
walton_orth,[20],2
leona_london,[80],1
lou_oden,"[80, 37]",2
clementine_luis,"[37, 34]",1
laureen_stepp,"[12, 37]",1
franklyn_voss,[34],2
edgar_wall,"[34, 30]",2
leon_carrera,"[20, 34]",3
brenton_geary,"[34, 40]",1
elliot_shore,"[34, 36]",2
leora_poe,[80],3
sherman_hyman,"[30, 34]",2
monica_pennell,[28],1
shanda_kopp,"[24, 37]",2
steve_bess,"[28, 80]",3
manual_royal,"[37, 80, 34]",2
alfonso_starkey,"[21, 34]",2
albert_griffith,"[80, 30]",1
ty_haas,[30],2
aubrey_judkins,"[54, 80]",2
jamie_stern,[80],2
neil_whittington,"[30, 37, 80]",1
andra_lim,"[34, 37, 36]",1
jackie_manson,"[30, 80]",1
josh_wheat,[34],3
harley_hillman,"[38, 30]",2
tyler_isaacs,"[34, 8]",2
abel_earle,[28],3
ed_schilling,"[80, 28, 36]",2
cindy_aponte,"[34, 80]",1
yong_wilkerson,"[30, 34]",1
sondra_culver,"[80, 34]",2
ross_cotton,"[24, 34]",3
dario_graf,"[30, 37]",2
vicki_covington,[80],3
bobbie_durant,[21],1
ignacio_fredericks,[30],3
rolland_gould,"[34, 30]",1
pamala_goodrich,[15],1
josefa_mosher,"[38, 6]",3
alvina_rader,[80],2
jacob_loving,"[80, 30, 34]",3
abdul_felix,[80],1
everett_bostick,[21],2
lucille_bills,[80],1
damaris_granger,"[36, 37]",2
arden_reeves,"[34, 30]",2
maryann_derrick,"[34, 30, 80]",2
kraig_nguyen,"[24, 8]",3
herschel_lambert,[30],3
kimberlee_smyth,"[28, 1]",1
ricky_wentworth,"[21, 54, 34, 37]",2
aurora_pardo,"[37, 34]",3
jasper_poling,[80],3
dan_wortham,"[20, 34]",3
ernest_spangler,"[34, 80]",3
kylie_prado,"[37, 80]",1
patrica_busch,"[34, 80]",1
ezequiel_harry,"[37, 34]",2
verna_kennedy,[34],2
jacque_ocampo,[20],3
rueben_snead,"[34, 1, 53]",3
norman_farley,[8],1
carlos_driscoll,[36],1
jim_adcock,[34],2
lenora_marquardt,"[30, 28]",2
reginald_mundy,"[6, 34]",1
ethan_chambliss,[80],1
petra_shaffer,"[80, 30, 15]",1
jeremy_cowles,"[30, 80]",3
geraldine_good,[30],2
wesley_gonzales,[30],3
antwan_oakes,[37],2
reba_calabrese,"[3, 62]",1
trista_finn,"[34, 80, 21]",3
twila_holden,"[30, 34]",2
walker_spearman,"[30, 37]",1
mike_oaks,[34],2
diane_boyer,[37],1
jan_butcher,[80],2
parker_halstead,[34],1
christian_philips,[80],1
mimi_cobbs,[80],2
kimberlee_helms,[30],1
estella_phelps,[34],2
kasey_welker,"[34, 37]",1
greta_tuggle,[6],3
dianne_cothran,"[4, 15]",1
ginger_edgar,[80],1
reyna_mccool,[34],2
terri_wilkerson,"[20, 36]",3
adalberto_roche,"[34, 80]",1
marcus_mckeown,"[80, 30]",2
jena_villareal,[34],3
rosina_pickett,[34],2
keri_romeo,[1],1
waylon_cornell,"[62, 28]",3
latricia_lombard,"[34, 37]",1
leta_pearce,"[38, 30]",3
paulina_higgs,"[38, 20]",3
randolph_chapman,"[34, 80]",2
jesse_lemon,"[34, 37]",2
karina_speer,"[37, 80]",2
clark_ruiz,"[80, 30]",2
oswaldo_barrera,[12],2
mervin_bush,[36],2
jane_truitt,"[80, 40]",1
benny_sellars,[30],3
annmarie_ashley,[30],3
warner_maple,"[34, 80]",1
ursula_egan,"[62, 37]",2
guadalupe_herrin,"[34, 80]",1
gerard_bourne,[30],3
christian_terrell,"[34, 36]",1
herminia_xiong,"[80, 34]",1
sharron_cowart,"[34, 30]",3
augusta_valentin,"[80, 37]",3
dorothy_carrico,"[34, 80, 30]",2
virgina_whelan,"[8, 80, 21, 36]",3
ervin_hixson,[24],1
jarrett_strom,"[80, 34, 53]",1
hong_sage,"[80, 34]",3
evelyn_thibodeaux,[40],2
ward_burden,"[34, 80]",3
eddie_garber,[80],2
dallas_blalock,[6],2
donovan_schubert,[80],1
wiley_nesbitt,[34],2
charley_poirier,"[12, 38]",3
reuben_bess,"[80, 34]",2
maryanne_burchett,[1],1
adrianne_wenzel,"[34, 30]",1
chad_kenny,"[37, 34, 80]",2
shari_thorpe,"[37, 34, 20]",3
freeman_ingram,[20],3
sarah_shaffer,"[34, 80]",3
efren_broughton,[34],2
zelma_grant,[34],1
jamel_mims,[21],3
jaclyn_packard,[80],2
shirley_clausen,[30],1
vicky_shelby,[],3
maxwell_skelton,[34],3
roscoe_macdonald,[34],3
jasmine_hair,[80],1
rolando_hutchins,[28],2
sallie_clemens,[34],1
jed_steed,"[80, 30]",2
reginald_dunn,[40],3
erma_kidd,"[37, 3]",2
bud_chadwick,"[34, 80, 24]",1
daron_littleton,[37],3
kelly_peel,"[34, 80]",1
letitia_correia,"[34, 21, 30]",2
leeann_sadler,"[24, 1]",3
jewell_bilodeau,"[40, 36]",2
jeannette_christianson,"[34, 30, 80]",1
lizzie_ayres,"[37, 34]",2
ezekiel_peter,[37],2
harry_bunn,"[80, 20]",3
brittany_coughlin,"[80, 34]",2
lia_luther,[30],3
rolf_russell,[34],2
andrea_eaton,[80],2
charlie_calvert,"[80, 3]",1
portia_roddy,[80],2
morgan_reitz,"[12, 62]",1
amos_ives,[30],1
marilyn_tiller,"[34, 21]",3
darius_leung,[34],2
erica_derr,[80],1
silvia_windsor,"[3, 80]",2
berry_stonge,[37],2
oliver_bolen,"[80, 37, 34]",2
carol_higgs,[80],2
glen_bowling,[34],2
therese_race,"[34, 37, 21]",2
latoya_winter,"[34, 30, 24]",1
julia_shephard,"[34, 80]",3
gordon_burkhart,[34],1
cecilia_briscoe,"[34, 4, 40, 30]",2
viviana_see,"[34, 30]",1
jeniffer_haines,[30],2
alberto_pruett,"[28, 34, 80]",1
napoleon_corrigan,[30],1
julia_burk,[30],3
janette_eaton,"[34, 80, 1]",2
harrison_grossman,"[15, 54]",1
corina_pinkston,"[37, 34]",2
gena_bynum,"[34, 4]",2
marlin_burke,"[34, 80]",2
riley_shanks,"[30, 36]",3
eve_otoole,[34],1
patricia_ibarra,"[37, 34]",2
shauna_amaral,[24],2
susie_fortune,[30],3
nathaniel_bilodeau,"[37, 12]",1
tommie_lassiter,"[30, 80]",2
roy_zhang,"[30, 20, 80]",2
lorenzo_williams,"[4, 37]",1
curt_mcintosh,[34],2
pat_coles,"[34, 37]",3
lucien_courtney,[28],3
matilda_shivers,"[34, 20]",1
maryjane_espinoza,[34],2
burt_asbury,[34],1
merle_irby,[30],2
belen_kilgore,[80],2
kirk_charles,"[80, 12, 34, 24]",3
denver_rupert,"[12, 34]",2
devon_wilke,[34],2
dane_tidwell,"[34, 80]",1
eduardo_townes,[30],3
lissette_staton,[34],3
anderson_havens,[80],1
allyson_crumpton,"[80, 34]",2
marcia_moeller,"[30, 12]",3
grover_ivy,"[80, 15]",1
jessie_montes,"[80, 34, 20]",2
cheri_barrett,[80],1
shauna_nation,"[34, 30]",1
jeff_carvalho,"[36, 30]",1
reyes_domingo,[12],3
deena_burr,[34],2
sharon_whitmore,[34],3
hector_oglesby,[34],2
bernie_gatewood,"[34, 6]",3
nigel_avalos,"[34, 80]",1
kathryn_albright,[34],1
riley_wynne,[34],2
jose_talbert,"[34, 30, 80]",3
tyler_doll,[21],1
brenton_coyle,"[34, 30]",1
suzanne_chapa,[34],1
jarred_flournoy,[30],3
bryan_elias,[6],2
colin_behrens,"[15, 34, 30]",2
ryan_beckwith,[40],1
sunny_blocker,[34],2
morris_hair,"[80, 34]",3
delilah_patten,[21],1
paulette_horne,[34],2
kasey_howland,"[40, 34, 30, 37]",1
margie_upton,"[80, 4, 34]",1
tomasa_oconnor,[37],3
buddy_turley,[34],1
tabitha_winter,"[37, 30]",3
dortha_hwang,"[34, 6]",1
laura_snell,"[34, 80]",1
dannie_paterson,"[80, 34]",1
russel_rigsby,[34],2
freida_boss,"[34, 28]",2
latonia_hendon,[80],2
marianna_diaz,[30],1
earnestine_wade,[34],1
lindy_werner,[30],3
whitney_crabtree,[34],1
paulina_ponce,[34],3
naomi_will,"[34, 80, 37]",3
erma_hines,"[53, 34]",2
deidra_harrison,"[34, 36]",2
clinton_tinsley,"[80, 34]",1
nestor_yazzie,"[34, 80, 36]",2
selena_brumfield,"[80, 21]",2
alissa_burk,[80],2
jung_wooldridge,[34],1
cari_ness,"[4, 38]",1
jovita_swafford,[30],2
alyssa_boyles,[36],2
willis_field,"[34, 37]",2
isabelle_posey,[30],1
rosemarie_colon,[34],3
felicia_bertram,[34],3
brett_levy,[34],1
kendall_nelms,[34],3
rodney_mark,[80],2
judy_kraus,[38],3
margot_hargis,[34],3
santo_welker,[34],1
willie_silas,"[30, 37]",2
melinda_tabor,[34],2
brady_norman,[30],2
cristobal_mcguire,[80],2
erma_tate,[30],2
katy_hussey,[40],2
beau_chacon,"[34, 80]",2
brian_goodin,[36],1
mariah_mcneil,[8],3
lona_aldridge,"[34, 54, 53]",1
nadia_mireles,"[34, 6, 4]",1
fran_rose,[30],2
sierra_wellman,"[20, 34, 80]",2
miles_currier,"[80, 34, 4]",1
margarita_mccleary,[34],3
faith_ison,"[6, 80, 30]",1
joann_chen,[30],3
lesley_boucher,"[80, 15, 1]",2
blair_pelletier,[34],1
charlene_malloy,"[80, 40]",2
velda_woodley,"[40, 3]",1
erick_neely,"[80, 30]",1
virgina_musser,[80],2
shad_rankin,[34],2
dominique_speer,[80],1
german_turney,"[34, 30]",2
rosalee_hyland,[28],3
milford_funk,[30],3
robin_rosenberg,[30],1
odell_luther,"[34, 37]",3
eusebio_hair,"[30, 34]",1
shane_barnette,"[40, 34]",2
nathanial_sperry,"[37, 34]",1
forest_viera,"[40, 80, 1]",1
rueben_blue,"[37, 80]",3
maria_spain,"[34, 28, 37]",3
dwight_singletary,[34],2
charleen_paz,[37],1
jane_cummins,"[62, 30]",2
morris_garrett,[80],1
connie_arnold,"[8, 34]",1
elwood_cameron,[30],1
verla_lo,[34],2
dominic_breedlove,[15],1
hester_pendleton,"[12, 24, 80]",1
blake_glover,"[80, 30]",3
jermaine_fincher,"[12, 34]",1
dion_brannon,"[30, 34]",3
joy_joe,"[80, 15, 8]",1
corinne_miner,[34],1
millie_pagan,"[80, 34]",1
claud_medley,"[80, 34, 30]",3
abraham_frazier,"[20, 36, 34]",3
rose_florence,[53],1
ali_broadnax,"[20, 34, 80]",1
winnie_davis,"[6, 80, 34]",1
colton_dunaway,[54],3
rafaela_bartels,[34],1
norberto_kenyon,"[12, 80, 1]",3
marla_baumann,[15],3
merry_hughey,[80],1
megan_graves,[80],3
louis_snyder,"[34, 21]",2
lucille_holcombe,"[80, 34]",1
misti_pendergrass,"[37, 54]",1
hosea_nickel,"[8, 24, 80]",1
dolly_spruill,"[3, 6, 34]",2
mac_gunter,"[30, 3]",1
isidro_arnett,[30],2
darron_wilber,[20],2
gabriella_angelo,[30],3
jack_norris,[34],2
filomena_spear,[37],3
cameron_spooner,"[80, 34]",1
faith_goldstein,[34],3
madeleine_mayes,"[37, 80]",1
rocco_dennis,"[34, 30]",3
buddy_cooney,"[30, 37]",3
lyn_adler,[40],1
kellie_handy,[15],3
kevin_galvez,"[37, 34]",2
wilber_madison,"[80, 30]",1
maryellen_forster,[34],3
edwina_paige,[37],2
marion_small,"[12, 80]",3
johnathon_wilt,"[15, 21]",1
alejandra_loera,"[34, 12]",2
emilia_norton,[40],2
franklyn_do,[34],1
lindsey_jude,"[34, 30, 8]",1
joel_enriquez,[],1
kathy_novotny,[80],1
fay_latham,"[34, 30, 80]",3
marge_potts,[80],1
jame_tinsley,[37],3
roscoe_crews,[53],3
avery_isaacs,"[34, 80]",1
lincoln_hancock,"[53, 80]",2
judson_guess,"[80, 40]",2
desiree_ridley,"[80, 24]",2
fred_mckenney,"[34, 24]",2
angeline_olvera,"[80, 37]",2
alfred_israel,[80],2
charla_king,"[80, 20, 37]",2
monty_conroy,[80],1
andy_rigsby,"[30, 34]",1
pedro_mcarthur,"[28, 21]",3
kyle_whitehead,"[34, 30]",2
darron_bryan,[4],2
clement_hendrickson,[34],1
lindsay_ring,"[34, 28]",2
debi_michel,[34],2
iola_mckeown,[34],3
loyd_painter,"[34, 1]",2
cathryn_garvey,"[37, 34, 30]",1
barry_carter,[3],1
darrel_bird,"[80, 34]",1
ned_barraza,"[28, 34, 15]",2
wilson_seals,[6],1
fannie_trevino,"[30, 80, 34]",2
solomon_ezell,"[37, 80]",1
rupert_turpin,[80],2
antoinette_gray,"[80, 34]",3
ava_legg,[34],1
brenton_joyce,"[30, 34]",1
francesca_cooke,[15],3
lamar_nestor,[34],1
eloisa_mcmullin,"[80, 37]",1
carey_porter,"[37, 34, 80]",1
fausto_garner,"[30, 80]",3
noe_conaway,"[30, 1, 34]",1
trena_yoon,"[40, 15]",1
gayle_garrison,"[80, 34]",1
lucile_flood,[30],3
malik_daughtry,"[62, 34, 30]",1
linnie_moran,[80],2
hellen_carrington,"[34, 1, 21]",1
beverley_wagner,"[34, 37]",2
luigi_apple,[80],1
kathi_bankston,[30],2
anita_corcoran,[28],3
reginald_fitch,[34],2
cora_upchurch,"[34, 38, 24]",3
reed_ho,"[34, 21]",1
elba_unger,[30],2
francine_tinsley,[80],2
andra_leal,"[37, 80]",1
nickolas_cordova,"[30, 21]",2
charley_schultz,"[1, 21]",3
chadwick_beltran,"[34, 80]",2
robert_metzger,[15],1
son_nolan,"[80, 37]",3
zachery_taber,"[37, 1]",3
ima_gresham,[37],2
morris_herrin,[34],1
oleta_harkins,"[80, 34]",3
carmelo_boland,"[30, 37]",1
foster_card,[80],3
myrtis_manning,"[37, 34]",1
denver_pilcher,[34],3
valentin_styles,[30],3
winona_sell,[30],3
marcelino_mclaughlin,"[20, 30]",2
wilbur_grooms,"[8, 30]",2
kelly_woodworth,"[20, 54, 24]",1
pat_venegas,"[80, 34, 40]",1
dick_wheeler,[80],2
goldie_baldridge,"[30, 4]",1
zachariah_bradford,[34],3
jesse_fritz,[80],2
roslyn_burkett,[28],1
leah_littleton,[34],3
dalton_elmore,"[34, 30]",1
leonor_moorman,[40],1
taylor_furr,"[30, 12]",3
elizabeth_snyder,"[34, 80, 37]",1
valentine_houghton,"[21, 40]",2
audrey_rudd,"[30, 3]",1
lilia_oreilly,"[34, 30]",2
virginia_davies,[30],2
lindy_woo,[80],2
kris_jasso,[34],3
gustavo_moriarty,"[34, 20]",2
dominick_wetzel,[34],3
rocio_russo,"[34, 20, 54]",3
lesley_troutman,"[34, 20]",2
charlene_skipper,[80],2
april_driver,"[34, 80]",2
helene_vernon,"[38, 80]",2
geri_nation,"[6, 34]",3
bonnie_true,"[34, 80]",2
guillermina_ziegler,"[30, 80, 21]",3
kareem_betts,"[34, 37, 15]",1
dessie_xiong,[34],2
chris_razo,[21],2
luther_pearson,[80],1
allan_whitlow,[34],3
nannie_her,[34],1
august_stern,[34],2
modesto_madigan,"[80, 37]",3
rochelle_girard,"[30, 34]",2
edison_beeler,[12],1
rocco_ingalls,[34],2
jarrett_carper,[34],3
fabian_humphreys,[37],1
glenn_ulrich,"[34, 30, 21]",1
raymon_sacco,[30],3
salvatore_haskell,[34],3
hollis_chang,[34],3
natividad_rawls,"[34, 30]",3
wilburn_rose,[34],3
grace_theriot,"[20, 80]",3
guy_trammell,"[37, 80]",1
wilhelmina_murray,"[34, 15]",2
penny_vela,"[34, 80]",2
aubrey_runyon,[80],1
foster_sexton,"[80, 34]",2
lauri_doughty,[34],1
lakisha_clarke,[80],2
dulce_paradis,"[6, 80, 34]",2
jarvis_magee,"[34, 37, 54, 80]",3
magdalena_pitts,[34],1
lucius_thorton,[80],1
lyman_haines,[3],3
erma_lange,[80],3
oma_cordell,"[37, 12, 80]",1
glenn_hartmann,"[40, 21]",1
garry_casas,"[30, 34]",2
mattie_kaminski,"[37, 20]",2
edwina_brody,[1],2
yong_forman,"[28, 37]",2
micah_luke,"[34, 30]",2
shawna_owens,[34],3
rosita_pullen,"[80, 34]",1
jaclyn_rider,"[80, 40]",2
mariano_waldron,"[36, 80]",2
dayna_greco,[80],2
raphael_feliciano,[40],3
lashonda_mccurdy,[34],2
gino_gruber,"[80, 34]",1
allan_pittman,[36],2
jackson_strong,[34],2
evangeline_frizzell,"[80, 15]",1
solomon_havens,"[80, 37]",1
michal_mcdermott,[34],3
fredric_fishman,[34],3
angelica_fawcett,"[30, 12, 34]",3
felton_wilbanks,[20],2
brenna_eddy,"[30, 37]",2
brain_kowalski,[34],2
tori_keyes,"[30, 34]",1
liza_mccloskey,[36],2
tommie_reyes,[80],2
tyler_rendon,"[30, 80]",2
sadie_vitale,[37],2
kerri_holtz,"[80, 34]",2
christin_darnell,[34],1
randolph_lyons,[80],2
craig_milliken,[34],1
homer_dawson,"[80, 34]",1
lois_dennison,"[34, 24]",1
damaris_labbe,[30],3
delbert_webster,[30],2
tyree_wooden,"[12, 24]",3
dion_neeley,[38],2
krystle_johnston,[20],2
lea_hargett,[80],2
eddie_kaufman,[80],2
salvador_reynoso,[28],1
clair_hurley,[30],1
dorothy_lapointe,[62],3
juli_ly,"[28, 8]",2
melva_gardner,[34],3
ben_martel,"[38, 34, 20]",1
lindsey_gaskins,[80],3
mallory_roche,[34],1
roland_romeo,[34],2
rolland_pitman,"[37, 24]",1
reid_bearden,[34],3
clare_holiday,"[34, 36]",2
sebastian_vera,"[34, 30]",3
anastasia_baum,"[80, 34]",2
misty_ivory,[30],2
kent_puente,[28],3
beryl_badger,"[80, 15]",2
dara_hobbs,"[36, 34]",3
abe_varela,"[80, 40]",2
jessie_elam,[30],2
shannon_oden,[34],2
scot_boatman,"[80, 37]",1
wesley_porter,[80],1
rey_borges,"[80, 15]",3
brett_johnston,"[34, 80]",3
avery_rupert,[34],1
frances_fredrickson,[38],3
stanley_falcon,"[80, 24]",1
holli_keane,"[34, 40]",3
robin_nunn,[80],1
jaime_heinz,"[30, 34]",3
sue_woodard,[80],1
